Year,Category,Full Name,Movie,Win
2020,Best Director - Motion Picture,Regina King,One Night in Miami...,FALSE
2020,Best Director - Motion Picture,Aaron Sorkin,The Trial of the Chicago 7,FALSE
2020,Best Motion Picture - Drama,Chloé Zhao,Nomadland,TRUE
2020,Best Motion Picture - Drama,Florian Zeller,The Father,FALSE
2020,Best Motion Picture - Drama,David Fincher,Mank,FALSE
2020,Best Motion Picture - Drama,Emerald Fennell,Promising Young Woman,FALSE
2020,Best Motion Picture - Drama,Aaron Sorkin,The Trial of the Chicago 7,FALSE
2020,Best Motion Picture - Musical or Comedy,Jason Woliner,Borat,TRUE
2020,Best Motion Picture - Musical or Comedy,Thomas Kail,Hamilton,FALSE
2020,Best Motion Picture - Musical or Comedy,Sia,Music,FALSE
2020,Best Motion Picture - Musical or Comedy,Max Barbakow,Palm Springs,FALSE
2020,Best Motion Picture - Musical or Comedy,Ryan Murphy,The Prom,FALSE
2020,Best Performance by an Actor in a Motion Picture - Drama,Chadwick Boseman,Ma Rainey's Black Bottom,TRUE
2020,Best Performance by an Actor in a Motion Picture - Drama,Riz Ahmed,Sound of Metal,FALSE
2020,Best Performance by an Actor in a Motion Picture - Drama,Anthony Hopkins,The Father,FALSE
2020,Best Performance by an Actor in a Motion Picture - Drama,Gary Oldman,Mank,FALSE
2020,Best Performance by an Actor in a Motion Picture - Drama,Tahar Rahim,The Mauritanian,FALSE
2020,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Sacha Baron Cohen,Borat,TRUE
2020,Best Performance by an Actor in a Motion Picture - Musical or Comedy,James Corden,The Prom,FALSE
2020,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Lin-Manuel Miranda,Hamilton,FALSE
2020,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Dev Patel,The Personal History of David Copperfield,FALSE
2020,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Andy Samberg,Palm Springs,FALSE
2020,Best Performance by an Actor in a Supporting Role in any Motion Picture,Daniel Kaluuya,Judas and the Black Messiah,TRUE
2020,Best Performance by an Actor in a Supporting Role in any Motion Picture,Sacha Baron Cohen Baron,The Trial of the Chicago 7,FALSE
2020,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jared Leto,The Little Things,FALSE
2020,Best Performance by an Actor in a Supporting Role in any Motion Picture,Bill Murray,On the Rocks,FALSE
2020,Best Performance by an Actor in a Supporting Role in any Motion Picture,Leslie Odom Jr.,One Night in Miami...,FALSE
2020,Best Performance by an Actress in a Motion Picture - Drama,Andra Day,The United States vs. Billie Holiday,TRUE
2020,Best Performance by an Actress in a Motion Picture - Drama,Viola Davis,Ma Rainey's Black Bottom,FALSE
2020,Best Performance by an Actress in a Motion Picture - Drama,Vanessa Kirby,Pieces of a Woman,FALSE
2020,Best Performance by an Actress in a Motion Picture - Drama,Frances McDormand,Nomadland,FALSE
2020,Best Performance by an Actress in a Motion Picture - Drama,Carey Mulligan,Promising Young Woman,FALSE
2020,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Rosamund Pike,I Care a Lot,TRUE
2020,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Maria Bakalova,Borat,FALSE
2020,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Kate Hudson,Music,FALSE
2020,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Michelle Pfeiffer,French Exit,FALSE
2020,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Anya Taylor-Joy,Emma,FALSE
2020,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jodie Foster,The Mauritanian,TRUE
2020,Best Performance by an Actress in a Supporting Role in any Motion Picture,Glenn Close,Hillbilly Elegy,FALSE
2020,Best Performance by an Actress in a Supporting Role in any Motion Picture,Olivia Colman,The Father,FALSE
2020,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amanda Seyfried,Mank,FALSE
2020,Best Performance by an Actress in a Supporting Role in any Motion Picture,Helena Zengel,News of the World,FALSE
2021,Best Director - Motion Picture,Jane Campion,The Power of the Dog,TRUE
2021,Best Director - Motion Picture,Kenneth Branagh,Belfast,FALSE
2021,Best Director - Motion Picture,Maggie Gyllenhaal,The Lost Daughter,FALSE
2021,Best Director - Motion Picture,Steven Spielberg,West Side Story,FALSE
2021,Best Director - Motion Picture,Denis Villeneuve,Dune,FALSE
2021,Best Motion Picture - Drama,Jane Campion,The Power of the Dog,TRUE
2021,Best Motion Picture - Drama,Kenneth Branagh,Belfast,FALSE
2021,Best Motion Picture - Drama,Sian Heder,CODA,FALSE
2021,Best Motion Picture - Drama,Denis Villeneuve,Dune,FALSE
2021,Best Motion Picture - Drama,Reinaldo Marcus Green,King Richard,FALSE
2021,Best Motion Picture - Musical or Comedy,Steven Spielberg,West Side Story,TRUE
2021,Best Motion Picture - Musical or Comedy,Joe Wright,Cyrano,FALSE
2021,Best Motion Picture - Musical or Comedy,Adam McKay,Don't Look Up,FALSE
2021,Best Motion Picture - Musical or Comedy,Paul Thomas Anderson,Licorice Pizza,FALSE
2021,Best Motion Picture - Musical or Comedy,Lin-Manuel Miranda,"tick, tick... BOOM!   ",FALSE
2021,Best Performance by an Actor in a Motion Picture - Drama,Will Smith,King Richard,TRUE
2021,Best Performance by an Actor in a Motion Picture - Drama,Mahershala Ali,Swan Song,FALSE
2021,Best Performance by an Actor in a Motion Picture - Drama,Javier Bardem,Being the Ricardos,FALSE
2021,Best Performance by an Actor in a Motion Picture - Drama,Benedict Cumberbatch,The Power of the Dog,FALSE
2021,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,The Tragedy of Macbeth,FALSE
2021,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Andrew Garfield,"tick, tick... BOOM!   ",TRUE
2021,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Leonardo DiCaprio,Don't Look Up,FALSE
2021,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Peter Dinklage,Cyrano,FALSE
2021,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Cooper Hoffman,Licorice Pizza,FALSE
2021,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Anthony Ramos,In the Heights,FALSE
2021,Best Performance by an Actor in a Supporting Role in any Motion Picture,Kodi Smit-McPhee,The Power of the Dog,TRUE
2021,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ben Affleck,The Tender Bar,FALSE
2021,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jamie Dornan,Belfast,FALSE
2021,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ciarán Hinds,Belfast,FALSE
2021,Best Performance by an Actor in a Supporting Role in any Motion Picture,Troy Kotsur,CODA,FALSE
2021,Best Performance by an Actress in a Motion Picture - Drama,Nicole Kidman,Being the Ricardos,TRUE
2021,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,The Eyes of Tammy Faye,FALSE
2021,Best Performance by an Actress in a Motion Picture - Drama,Olivia Colman,The Lost Daughter,FALSE
2021,Best Performance by an Actress in a Motion Picture - Drama,Lady Gaga,House of Gucci,FALSE
2021,Best Performance by an Actress in a Motion Picture - Drama,Kristen Stewart,Spencer,FALSE
2021,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Rachel Zegler,West Side Story,TRUE
2021,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Marion Cotillard,Annette,FALSE
2021,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Alana Haim,Licorice Pizza,FALSE
2021,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jennifer Lawrence,Don't Look Up,FALSE
2021,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,Cruella,FALSE
2021,Best Performance by an Actress in a Supporting Role in any Motion Picture,Ariana DeBose,West Side Story,TRUE
2021,Best Performance by an Actress in a Supporting Role in any Motion Picture,Caitríona Balfe,Belfast,FALSE
2021,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kirsten Dunst,The Power of the Dog,FALSE
2021,Best Performance by an Actress in a Supporting Role in any Motion Picture,Aunjanue Ellis,King Richard,FALSE
2021,Best Performance by an Actress in a Supporting Role in any Motion Picture,Ruth Negga,Passing,FALSE
2022,Best Director - Motion Picture,Steven Spielberg,The Fabelmans,TRUE
2022,Best Director - Motion Picture,James Cameron,Avatar: The Way of Water,FALSE
2022,Best Director - Motion Picture,Daniel Kwan and Daniel Scheinert,Everything Everywhere All at Once,FALSE
2022,Best Director - Motion Picture,Baz Luhrmann,Elvis,FALSE
2022,Best Director - Motion Picture,Martin McDonagh,The Banshees of Inisherin,FALSE
2022,Best Motion Picture - Drama,Steven Spielberg,The Fabelmans,TRUE
2022,Best Motion Picture - Drama,James Cameron,Avatar: The Way of Water,FALSE
2022,Best Motion Picture - Drama,Baz Luhrmann,Elvis,FALSE
2022,Best Motion Picture - Drama,Todd Field,Tár,FALSE
2022,Best Motion Picture - Drama,Joseph Kosinski,Top Gun: Maverick,FALSE
2022,Best Motion Picture - Musical or Comedy,Martin McDonagh,The Banshees of Inisherin,TRUE
2022,Best Motion Picture - Musical or Comedy,Damien Chazelle,Babylon,FALSE
2022,Best Motion Picture - Musical or Comedy,Daniel Kwan and Daniel Scheinert,Everything Everywhere All at Once,FALSE
2022,Best Motion Picture - Musical or Comedy,Rian Johnson,Glass Onion: A Knives Out Mystery,FALSE
2022,Best Motion Picture - Musical or Comedy,Ruben Östlund,Triangle of Sadness,FALSE
2022,Best Performance by an Actor in a Motion Picture - Drama,Austin Butler,Elvis,TRUE
2022,Best Performance by an Actor in a Motion Picture - Drama,Brendan Fraser,The Whale,FALSE
2022,Best Performance by an Actor in a Motion Picture - Drama,Hugh Jackman,The Son,FALSE
2022,Best Performance by an Actor in a Motion Picture - Drama,Bill Nighy,Living,FALSE
2022,Best Performance by an Actor in a Motion Picture - Drama,Jeremy Pope,The Inspection,FALSE
2022,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Colin Farrell,The Banshees of Inisherin,TRUE
2022,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Diego Calva,Babylon,FALSE
2022,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Daniel Craig,Glass Onion: A Knives Out Mystery,FALSE
2022,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Adam Driver,White Noise,FALSE
2022,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ralph Fiennes,The Menu,FALSE
2022,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ke Huy Quan,Everything Everywhere All at Once Once,TRUE
2022,Best Performance by an Actor in a Supporting Role in any Motion Picture,Brendan Gleeson,The Banshees of Inisherin,FALSE
2022,Best Performance by an Actor in a Supporting Role in any Motion Picture,Barry Keoghan,The Banshees of Inisherin,FALSE
2022,Best Performance by an Actor in a Supporting Role in any Motion Picture,Brad Pitt,Babylon,FALSE
2022,Best Performance by an Actor in a Supporting Role in any Motion Picture,Eddie Redmayne,The Good Nurse,FALSE
2022,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Tár,TRUE
2022,Best Performance by an Actress in a Motion Picture - Drama,Olivia Colman,Empire of Light,FALSE
2022,Best Performance by an Actress in a Motion Picture - Drama,Viola Davis,The Woman King,FALSE
2022,Best Performance by an Actress in a Motion Picture - Drama,Ana de Armas,Blonde Blonde,FALSE
2022,Best Performance by an Actress in a Motion Picture - Drama,Michelle Williams,The Fabelmans,FALSE
2022,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Michelle Yeoh,Everything Everywhere All at Once,TRUE
2022,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Lesley Manville,Mrs. Harris Goes to Paris,FALSE
2022,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Margot Robbie,Babylon,FALSE
2022,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Anya Taylor-Joy,The Menu,FALSE
2022,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Thompson,"Good Luck to You, Leo Grande",FALSE
2022,Best Performance by an Actress in a Supporting Role in any Motion Picture,Angela Bassett,Black Panther: Wakanda Forever,TRUE
2022,Best Performance by an Actress in a Supporting Role in any Motion Picture,Kerry Condon,The Banshees of Inisherin,FALSE
2022,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jamie Lee Curtis,Everything Everywhere All at Once,FALSE
2022,Best Performance by an Actress in a Supporting Role in any Motion Picture,Dolly de Leon,Triangle of Sadness,FALSE
2022,Best Performance by an Actress in a Supporting Role in any Motion Picture,Carey Mulligan,She Said,FALSE
2023,Best Director - Motion Picture,Christopher Nolan,Oppenheimer,TRUE
2023,Best Director - Motion Picture,Bradley Cooper,Maestro,FALSE
2023,Best Director - Motion Picture,Greta Gerwig,Barbie,FALSE
2023,Best Director - Motion Picture,Yorgos Lanthimos,Poor Things,FALSE
2023,Best Director - Motion Picture,Martin Scorsese,Killers of the Flower Moon,FALSE
2023,Best Director - Motion Picture,Celine Song,Past Lives,FALSE
2023,Best Motion Picture - Drama,Christopher Nolan,Oppenheimer,TRUE
2023,Best Motion Picture - Drama,Justine Triet,Anatomy of a Fall,FALSE
2023,Best Motion Picture - Drama,Martin Scorsese,Killers of the Flower Moon,FALSE
2023,Best Motion Picture - Drama,Bradley Cooper,Maestro,FALSE
2023,Best Motion Picture - Drama,Celine Song,Past Lives,FALSE
2023,Best Motion Picture - Drama,Jonathan Glazer,The Zone of Interest,FALSE
2023,Best Motion Picture - Musical or Comedy,Yorgos Lanthimos,Poor Things,TRUE
2023,Best Motion Picture - Musical or Comedy,Ben Affleck,Air,FALSE
2023,Best Motion Picture - Musical or Comedy,Cord Jefferson,American Fiction,FALSE
2023,Best Motion Picture - Musical or Comedy,Greta Gerwig,Barbie,FALSE
2023,Best Motion Picture - Musical or Comedy,Alexander Payne,The Holdovers,FALSE
2023,Best Motion Picture - Musical or Comedy,Todd Haynes,May December,FALSE
2023,Best Performance by an Actor in a Motion Picture - Drama,Cillian Murphy,Oppenheimer,TRUE
2023,Best Performance by an Actor in a Motion Picture - Drama,Bradley Cooper,Maestro,FALSE
2023,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,Killers of the Flower Moon,FALSE
2023,Best Performance by an Actor in a Motion Picture - Drama,Colman Domingo,Rustin,FALSE
2023,Best Performance by an Actor in a Motion Picture - Drama,Barry Keoghan,Saltburn,FALSE
2023,Best Performance by an Actor in a Motion Picture - Drama,Andrew Scott,All of Us Strangers,FALSE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Paul Giamatti,The Holdovers,TRUE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Nicolas Cage,Dream Scenario,FALSE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Timothée Chalamet,Wonka,FALSE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Matt Damon,Air,FALSE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Beau Is Afraid,FALSE
2023,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jeffrey Wright,American Fiction,FALSE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Robert Downey Jr.,Oppenheimer,TRUE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Willem Dafoe,Poor Things,FALSE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Robert De Niro,Killers of the Flower Moon,FALSE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Ryan Gosling,Barbie,FALSE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Charles Melton,May December,FALSE
2023,Best Performance by an Actor in a Supporting Role in any Motion Picture,Mark Ruffalo,Poor Things,FALSE
2023,Best Performance by an Actress in a Motion Picture - Drama,Lily Gladstone,Killers of the Flower Moon,TRUE
2023,Best Performance by an Actress in a Motion Picture - Drama,Annette Bening,Nyad,FALSE
2023,Best Performance by an Actress in a Motion Picture - Drama,Sandra Hüller,Anatomy of a Fall,FALSE
2023,Best Performance by an Actress in a Motion Picture - Drama,Greta Lee,Past Lives,FALSE
2023,Best Performance by an Actress in a Motion Picture - Drama,Carey Mulligan,Maestro,FALSE
2023,Best Performance by an Actress in a Motion Picture - Drama,Cailee Spaeny,Priscilla,FALSE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,Poor Things,TRUE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Fantasia Barrino,The Color Purple,FALSE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jennifer Lawrence,No Hard Feelings,FALSE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Natalie Portman,May December,FALSE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Alma Pöysti,Fallen Leaves,FALSE
2023,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Margot Robbie,Barbie,FALSE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Da'Vine Joy Randolph,The Holdovers,TRUE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Emily Blunt,Oppenheimer,FALSE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Danielle Brooks,The Color Purple,FALSE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jodie Foster,Nyad,FALSE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julianne Moore,May December,FALSE
2023,Best Performance by an Actress in a Supporting Role in any Motion Picture,Rosamund Pike,Saltburn,FALSE
